Shoulder Width,Belly,Neck Circumference,Hip Circumference,Shirt Length,Size
40.096667506999474,84.85104600361835,38.9619902821223,92.89918114267661,68.757517137018,L
42.21450172479928,80.14061898122013,34.281827753280865,84.71442808238545,66.09059244532708,M
41.90318331824199,82.67883637178747,36.19361154846725,82.92501339586639,67.86405904518307,M
44.21372045157546,91.13644571972708,40.370340205121984,97.36971158266243,75.08543721588512,XL
41.69215033320849,83.97216006446062,37.16216574441542,89.06743946498044,72.07122942354056,L
40.52382299752332,83.75242877253882,37.19242084003843,90.12648982802678,70.12523510292851,L
46.6743437610451,95.15041132768225,41.16021523815069,101.63633585299837,80.05195375206507,XXL
39.61134395194541,78.51281039330003,35.25746741041978,85.36643152979589,67.9373756473801,M
41.50682964685067,78.96228641727004,37.72733754238766,84.05261279726786,65.73435183106271,M
46.025875658492694,92.59799331575032,40.2526420639615,96.68032263806103,77.06369180449619,XXL
38.94538728675649,77.74617285501856,34.85900175380182,81.45179744831471,70.91359276954401,S
45.017465053213535,94.73814816635172,37.173688496242185,95.7042758993938,74.65179672846142,XL
43.34873219092397,95.3450101968694,40.18193203235135,103.3241977562685,74.85277332035534,XXL
40.82672642343423,78.01951792888777,37.016169693876215,82.62046974264449,70.00722463089025,M
37.820489141631704,73.96703977023928,34.60838668140225,80.3925741108425,66.21382697824754,S
41.168759533102026,77.03047476325015,34.508518392602646,86.36804912353261,66.4947043643128,M
39.0913353480489,79.11832277851622,35.6329149203385,84.90561739444364,69.52745286828868,M
46.39839798138427,95.39016200064307,41.870122581168566,99.18484210534923,76.79454741467951,XXL
40.593285268995466,87.30484316671435,38.630055643672485,92.43612990683343,70.1246146455152,L
40.44933103431931,79.60488660217638,35.49577476427678,85.2112658360519,66.65377207213197,M
45.02448149333235,94.3754407731896,42.08336425477936,99.64604947800757,79.72713716361572,XXL
44.542332179057574,89.32275457026694,39.80072716438282,94.83044776456902,75.07388479930373,XL
43.72465291775736,90.374948678414,38.41186928441867,101.50552042109993,75.08600128204866,XXL
41.3598513769547,78.47558389563294,35.52981087333027,81.0193451731277,66.68940542819485,M
40.879689330301865,84.83483416846603,37.94012966227698,95.88548417125334,68.8065561629874,L
41.46106880663256,77.96248723574854,37.79550695380183,84.55442448135376,65.78993936529801,M
38.490363054095795,88.11605663395363,36.91724630482625,91.3769153824886,71.44250182923267,L
45.061817770221154,93.40036688592369,39.17941417591961,92.11970352132842,76.2364051295992,XL
46.88994967184878,94.06198032224113,41.61338492070814,101.26669712097167,76.87214543538562,XXL
38.87741516835247,74.43055344355137,35.11589942878457,79.73487110791888,64.03376897840452,S
40.01630641623572,83.47372923650352,38.664565550198226,87.621982262413,69.91236374226621,L
46.96511641564636,91.76825296211423,38.83246891681884,94.29728604960123,76.69167476359094,XL
40.711171322592676,78.81548024181218,37.35979484834007,82.62833751097016,70.06748431822324,M
47.28344284575974,95.75431481358346,39.13366474703839,102.01301827524415,75.08547389887273,XXL
42.058781266871684,81.85914338646127,37.52003988244449,90.98377557623131,69.96338933762661,L
42.77036378444079,84.69468762080508,38.34177163354305,89.11069204264818,72.34889062479029,L
41.27096714185638,86.59777555195876,37.92425370629095,90.60426943362816,68.64926622296787,L
44.1698252434033,88.2978597108462,37.837490715445156,91.98948994234141,72.32213480212386,XL
38.43049925237984,72.1882585836821,34.94947890226988,82.0971791077906,66.2037028363077,S
46.850096785194474,89.58708898348495,40.16238447149362,103.69747518059698,76.25647031371558,XXL
40.34979692552465,79.3758114694714,37.500901353941494,81.16732556888972,69.97147880232347,M
38.325362515452504,73.32742009599035,34.91737965004663,83.0542027056491,66.14906198400728,S
40.75906699958367,86.0936045394973,36.23100524439516,88.37252130593384,72.36782622095929,L
47.55689853671657,94.16088716966297,39.87935884287871,101.27076645970722,75.75202892483266,XXL
47.47401923299065,95.929950061057,39.152200636382695,101.52941377688208,74.63587477564899,XXL
46.614979372017984,92.00797896559172,40.00987328330019,96.08616969288197,76.91588422844673,XXL
45.996177081353714,91.90460789060586,39.890042586472354,96.82998665832281,76.93831904727085,XXL
40.96231217506318,74.87987588146696,35.14386352288273,77.35636403202689,65.06628192446675,S
42.10790068728138,80.27116754845659,36.024259714828155,87.92895318752439,67.74628955804565,M
41.399832618163664,82.60843049791268,36.22945102892167,82.24689531282804,68.28303715752604,M
44.79108783394126,88.51353522118387,38.2010753508647,96.71658303145976,75.20827155265893,XL
36.64831092242241,72.25485188802658,35.79864355859552,80.32132444490284,64.78249770786734,S
42.97286955210599,88.87444362337584,37.820382086849044,85.6208368098368,68.38015340494896,L
42.734678351853155,92.7420640461018,38.09324124490629,96.29445391026881,74.42076646402948,XL
41.688113465438974,82.36451719546577,35.962764464972544,82.99271120325874,67.8335039665555,M
39.334668149172074,73.8824412871329,34.19552024810335,79.7640625628506,68.20710706692914,S
42.30124491413524,87.50500483847746,37.11681636165966,87.77595977832723,70.40723984655871,L
49.22293722077428,97.81147539924491,40.84478201122467,96.83520376647289,75.74786830924073,XXL
40.91485459516923,81.09460459876418,36.42872757383847,85.26315257982351,66.96495849493654,M
40.70903452788254,83.77519806282665,36.06644849648867,90.22529264276426,72.65239141769091,L
40.45360011727078,83.21074043354506,36.15368846522272,90.31775817935082,74.01617949671538,L
47.891940500763894,93.8050682836865,40.95947491966473,97.43074973545708,77.29638373400026,XXL
42.29806611701511,85.90932199587878,37.33991135850808,93.9598866590621,71.77660483901083,L
47.52355168652712,95.56953474221949,37.258677460064796,95.42969114885373,76.50875072604653,XXL
44.80350057697219,88.15901030681574,39.76048740659089,96.8650964018342,73.75177378234594,XL
46.66049339035728,92.31437556087995,38.99789321892158,94.7450727614049,76.2225832194871,XL
42.38361793247169,85.05643093303918,35.39225392873887,90.79265748192861,67.9674416815058,L
48.29594523443511,96.07444010271907,38.870240950889446,103.34977014159172,74.7274263266621,XXL
36.36663569854953,75.24913448811374,36.34999885709082,79.13493630912636,64.56130929262628,S
36.08827842224492,74.0868106185435,36.56280889866075,80.64712867222019,66.37285104305093,S
40.97661635647887,84.57570596630173,36.4640991406625,89.3414527456677,72.16027636288177,L
39.568632525959224,80.13646961282734,36.89101338103279,88.55246825287547,70.37756066996018,L
40.94924062530408,85.31150289872906,36.51804961445129,87.27496998536951,72.0802164244657,L
43.81915890942861,89.87021401908177,38.91349709185799,96.46684394689821,70.20424456197591,XL
39.39305620609678,76.46196159047581,33.65327048732927,80.51711562588494,64.66167871135335,S
38.27999537582966,77.24644638792071,36.11322323031934,82.38691074444615,64.74894385336115,S
40.194647564918384,72.11493124606004,36.70701311258523,83.24095495109434,66.16001042331652,S
41.12314266176997,79.14860100680121,37.706538353214086,83.63524613814906,70.11559843766746,M
45.17191386789414,94.38579770706242,40.13357553793224,101.19802722208946,76.09554532277762,XXL
38.953182392310076,74.5631635194173,34.99159712133277,79.64488573674144,63.824583029021504,S
42.73277721766281,84.75187277667469,38.87320641050289,88.57893243617919,71.92746634251053,L
39.26272824474907,73.82100017576364,35.25739728738098,81.16773632758911,65.73232553389204,S
42.93760469603874,94.33190161028274,40.06124340014438,103.03733076328484,75.27829178552841,XXL
43.76411103096162,88.11122375705953,38.76580735451165,95.37687246215135,70.23679694497474,XL
38.7036005051048,75.4622920865302,35.475004301279476,80.71831349078248,65.59233349567405,S
41.873078413280254,90.83418858816401,39.679432255098234,94.63547975610162,72.97694183645142,XL
35.332483836608226,74.17057256901319,35.38371030803637,77.28721655507644,65.53764007157237,S
40.2635930676147,75.03791597974771,35.55114559958859,77.93409378951237,68.73824649725745,S
44.06700191378136,90.39208725813465,40.42058278654756,97.92636155532507,75.05327660347561,XL
47.77912742506619,96.06758998517151,39.51000923591825,98.28701369895322,76.67518600036499,XXL
41.1935084972054,86.1470796325768,37.93610693229506,94.62775431141321,68.89952991848786,L
38.26569294840511,80.90148064626096,35.59370145865269,86.78439983094985,68.80084870354374,M
45.55112682903549,96.678655548784,40.96276644487269,100.80554237169855,77.17566955939989,XXL
39.219635191471546,80.38552470189775,36.86514302022519,88.61100279500671,70.17423187492335,L
35.47687882613802,73.85553209279546,35.39271875208035,77.39203462913903,65.28987002396079,S
44.25854372234879,91.57615406071987,39.23224435969443,96.9574456816,71.28364979476807,XL
41.47057304879472,77.29850858576472,37.55126651888246,84.59165539694628,65.98702434455706,M
42.09190341997855,86.44651075587925,35.660339477573764,90.59319495547338,68.237882190771,L
45.48722017030302,94.09984799506233,40.131227711812684,100.54580135679144,76.08675499351054,XXL
42.93489311701497,86.16058420174191,35.570020083732075,91.47819820117425,70.93025850352885,L
48.20286513641424,95.6819236475161,39.742581411529294,101.70476535781707,75.74479581834339,XXL
43.664929020525705,84.15751255606673,38.043389837195065,93.51873258129868,70.56083923704449,L
34.95009256617304,76.06631526761781,34.62982775687749,80.12855683884176,64.96564132102269,S
42.2730890383203,90.4215808795965,40.062534401659725,99.37649844195474,72.72045291095155,XL
42.551165923401165,91.73031014108241,37.84201483575165,95.2614216741637,73.76965318775743,XL
39.901555927966804,77.68144540687388,35.18021899997716,85.2817460183724,67.85798221828261,M
37.188540947841595,80.17812068787363,36.379784469659405,85.2085587354713,66.00130598622826,M
47.32875966187019,94.52634258657304,40.24598144175445,98.405968602065,75.82282939338523,XXL
39.06424639375244,81.03904408667404,36.655061037559385,85.3666733828951,69.8648668886211,M
44.54890352824919,86.99064438475877,37.81664686352211,92.67127763087149,72.35409050428473,XL
42.54632429380207,83.98365544663335,37.24181371707516,91.02160618283703,69.79251439996101,L
42.4187982676056,81.0632081214889,34.19985262756759,85.77474542272226,65.9414531449595,M
39.407829327041014,80.02409541142059,36.80141239911714,85.36438145512784,70.39258803618883,M
38.05794156360983,81.42428216772083,36.596131462278166,88.63409314855828,64.23671224188467,M
37.991527628960405,81.57316084284537,36.58463387880607,88.22614473037054,64.68894560861192,M
41.20985722300902,87.66765025025275,39.83955444216874,88.61834401555865,70.56702573392539,L
39.41529598348483,83.2098549473082,36.79848731358865,85.59508889874785,68.09803446564548,M
42.74946237043449,87.3666240597195,38.272780322638894,94.61697177639935,76.14675134338636,XL
41.8158917940906,86.26606285000969,35.62039339424305,91.7319817132927,71.46859569571117,L
43.616092314959445,90.75218712714359,38.890445758688514,95.1677757391876,72.80303178025295,XL
35.23925033360448,76.14549830772265,34.80521321127418,79.51742916751131,65.46393282532144,S
39.57552753209237,83.22882001845649,37.04301407251851,85.62593112091014,67.63386713791222,M
40.72357942510467,78.80235154515081,37.38900218909922,83.00553562284546,65.32314555208644,M
48.653005823359635,96.04838397488199,41.36328535027121,97.89829903130256,77.30164002416643,XXL
47.822811745470325,95.69105293994339,38.960925734331745,102.02575596343827,74.48497899440152,XXL
38.16044091612163,77.01311905344234,38.36472806369711,86.2433142660234,70.26726244287721,M
35.722382019694486,77.09337334155623,34.87550432892033,81.9934001644662,64.5712352363848,S
44.08693586650398,88.54622067821262,39.835423885629375,94.3809102549923,72.90391016744877,XL
44.994600111377835,89.79728785439148,38.71926093001616,96.78324931064572,74.1155943303262,XL
45.223698572515715,96.19009854580929,40.78870047901357,99.92929695468067,77.4871443249713,XXL
42.850727777660516,90.3642000136353,37.96827070550877,94.8287714181408,71.66558958472937,XL
38.126830782990616,80.3391510015226,35.8607730997304,83.32079134241575,67.57352488493652,M
41.00827523813918,86.03623310639841,37.580091816490835,94.2143339649058,69.01479328670148,L
45.44922727678853,94.03456888618733,41.61438167036562,98.99616976017346,79.54374377595776,XXL
42.0238276300281,81.3312169512785,37.6653954377379,91.74301294667131,70.44308838544413,L
43.64402994319338,91.26037088417628,38.434047058180845,101.04393023465745,75.83827024549306,XXL
45.55555657886176,89.68275300815655,38.00493757969462,93.15116344321105,72.73921708833791,XL
38.1951602174482,78.01597747936981,35.69110881624043,85.50103258288746,68.82495314320087,M
39.307073972883785,80.45583305430604,36.95864258247413,88.53848310107028,70.63463861800406,L
43.10917144025696,83.96736556829553,37.74343902897169,91.47238354254432,71.23145091162142,L
37.94529039741109,77.70042489172303,34.11130394490821,78.10820070947251,61.70846742404938,S
37.659213560706114,75.0983880910617,34.46097929350817,79.53667965610342,65.91868268624921,S
47.36477939547545,94.0748984437476,40.486625020440016,98.07345361519899,78.81214165061371,XXL
41.36330535019683,81.13234725038951,35.92802562431815,85.5431081718706,68.83134223660149,M
42.57517709460693,91.82960905659105,38.107265006724894,95.98900841059329,73.51572028904886,XL
43.08632161686214,88.56765700539445,37.79287565408095,86.28120007878614,68.21737573501132,L
46.23369382186433,93.3484509655096,40.01898310587178,105.13614163476397,79.55881219470646,XXL
37.2224043367022,75.5885753614461,35.27827078282065,77.14923494154736,66.27940430627268,S
44.88832220787048,88.49934268853242,38.446219442864034,97.80299280006933,74.19443175117574,XL
38.60558154349539,75.00899789726645,33.427371825790985,80.41751116704998,65.61493724014143,S
39.480718270119254,81.52426531006249,35.62428798015695,81.96302763238988,69.05893206089716,M
41.24009399841298,83.48947991414884,36.17655894338429,91.42949531035477,72.96949536389053,L
37.97479748039867,74.18705380410512,36.53231237915686,79.50640805495227,65.96651971615864,S
44.94729294401335,90.2355778115707,39.46952133855808,95.57458056501451,73.80974938347444,XL
46.59388629038694,93.64510835594506,38.76620961043427,101.64905265999872,76.75494986785985,XXL
38.095651015775466,76.70380539452695,33.50274189229124,77.1529830143678,66.27688046012446,S
37.435322375549504,75.45956877774205,35.135481165550374,78.89394343090649,63.87232152168974,S
38.43260206569133,76.17012970617718,33.552752692682255,80.10261776175695,65.68413946133468,S
39.01908204115579,73.07676131222813,34.5009005753605,77.07092655451221,66.32002777233004,S
43.495719994089896,88.82072725503969,38.70886723417138,95.80481053910422,70.35941835032551,XL
46.73990650545077,97.64644777729333,39.447057270284915,98.39267795408193,78.43487671154799,XXL
47.22472733180065,97.90091730469419,38.85053503691507,104.2451822735317,76.54040555047078,XXL
39.857512738276576,74.11717711961411,35.64828374411457,78.8052070825327,68.15483847231972,S
41.297418660998915,81.00564286498792,36.12652207340671,83.78801244908992,68.71350295913722,M
38.32683674046928,76.52318787806894,34.33879150633123,80.7244376367673,62.62199129887309,S
39.69911558494948,88.31512844001553,38.4219906205961,90.939288676481,69.92196397583628,L
38.84585909399082,80.46043623347835,36.881748259304075,88.41687588042852,70.79076551375499,L
40.13550732349221,83.75543677046835,38.927329839987515,91.7648913897413,69.06474684204328,L
41.869892924809434,85.63514220082043,35.4537339386777,90.47309716083481,67.79800884574685,L
45.01748461243769,94.80203718906075,38.63947637300422,93.61429483127652,75.00689779296363,XL
39.5388787979508,84.13756825473949,38.93114116483248,87.24893494391999,69.47657775576393,L
40.32201409627265,89.6854543733807,36.67479256122062,90.9759381362512,68.63984774136978,L
43.426654709669805,81.52461774454648,37.16435379063908,85.42763422842104,66.33984256679781,M
45.06770535548748,96.82506201451838,39.630657910418954,97.93470486876299,75.57683608756801,XXL
40.567018599037624,77.16022993296987,35.441430789524155,87.66436792859587,67.36036482132046,M
43.091167958260954,81.67289371220355,35.40640391298123,88.03305028781934,67.56768275946561,M
41.23837468956829,86.61263332851951,39.90379007417015,88.66212184820297,70.72169993662705,L
43.12319833760932,84.79826898786418,37.55742010218037,92.31072269207787,70.68794868591456,L
41.61187982129037,82.69654482367834,37.373772713115684,88.21218734747823,70.03697578087151,L
45.16592199315689,89.42628906913953,37.883143042077386,92.71143002875264,73.18240477890875,XL
36.95960046197084,72.92315355308322,35.624736897535136,80.06747234383263,65.08421105200203,S
48.11289051681346,89.24478629948383,38.283901080694434,95.44084610335574,75.71127961653156,XL
47.93390562845048,97.47449547327436,39.64820984430981,94.92239581671764,75.0785178360284,XXL
43.26348887615896,90.00738414673222,38.9586531596679,94.79784364597347,74.9089364420576,XL
37.88744895917161,78.3273548676173,35.61221476096996,87.2193849609439,68.6330367994532,M
48.58342592202869,94.44685245796221,39.70732154616783,102.09057086902605,76.14804147450131,XXL
44.673546966663615,90.30581072872167,37.874459667188816,92.84021331582935,74.31882009826052,XL
40.22137979220083,80.88417849639578,37.278103138395096,81.97940539874085,70.83858744735166,M
39.3320155465912,75.87255399527288,33.87816365426633,79.52064389556475,63.909322544594595,S
38.80695179625663,74.64494178561543,35.02339694320442,81.20787840356857,65.7317584991639,S
48.722234549556596,97.85632001565116,40.63039863226803,97.34435772069423,75.89712340081788,XXL
47.051441947304895,98.95007107940413,40.10418406027951,97.40343045121206,80.911240164102,XXL
42.94006615971789,86.69982810434267,37.01825604699834,88.38112927022397,69.91439687731749,L
48.23499542163846,94.71101732787317,39.21235629047631,102.59218332844671,74.36848184230539,XXL
40.18235766689721,76.1749264232266,34.35988834155969,80.57498890573808,66.95068371280774,S
37.86027353132969,80.09818580223201,35.78031631313737,82.92950260295653,67.58381318622156,M
35.36989098308605,71.80880644987451,35.77754913664131,77.86932133452052,65.50313188730505,S
48.00690169616257,89.39181916207362,37.79170430652158,95.47707025800666,75.27309068068612,XL
43.942247433355234,91.62614191902136,39.03619292765359,95.4615088181063,73.81142902670318,XL
43.067743183499374,84.26290369415683,37.72812178196492,91.79904860124549,71.088838769954,L
45.89878276913641,95.44406918976239,40.410335357050315,100.75516930279828,78.11419448411424,XXL
48.41053088894488,96.87625772814611,41.4686652997934,101.20878648870064,76.89501603515032,XXL
39.77972348290483,78.32364975323023,35.49071390953045,85.87713232971097,68.4829859741723,M
38.55549154768051,79.31586653170179,36.46637819754322,86.53913388687417,71.33018858902015,M
43.82019624572385,95.27614483615463,38.61978152803611,99.38611013803319,75.99106536408422,XXL
45.87306927447051,90.6664936541761,39.262750021235725,93.00332859669201,73.46584416453764,XL
40.01069257740035,88.14780265130386,38.33227922968262,89.96259217249079,69.78921668827392,L
35.42601331530944,76.27882759289487,34.76724375272143,82.47387566653073,64.94869173365753,S
38.08250478187101,76.84781400097424,33.745522184854956,83.24386352209787,64.46831628593965,S
41.274117816337636,77.40076857685399,34.24855946123859,85.63002333539991,66.03817753438337,M
40.43289599353881,83.84264792597206,38.04603998717458,89.23147248340695,71.23104979511272,L
45.87676331155404,92.82144919541521,40.078171157217525,96.83927716865914,77.87042740593428,XXL
40.7461658916315,86.34458549800796,38.65410291667176,87.15037087061786,71.03691147938756,L
36.82565038029598,75.96320004522474,35.903322770449286,79.2269018565415,64.6454516524825,S
41.55451311045006,79.29750600585973,38.209926116655616,85.11934890398463,66.55695055380984,M
37.98446444783285,80.6374509070777,36.8052641701806,87.75333630486512,64.5879620313759,M
40.02757380835608,84.8184628446864,39.333118608768665,92.90588160940584,69.33702084665772,L
47.38901047916221,95.0467536980032,40.50488560753939,97.73535543035806,79.21581549618084,XXL
42.84720881539426,80.12244995460051,34.05885153226097,84.29122583794822,65.4410537202834,M
44.72484470882449,94.52522220439323,37.18406755299427,95.7609882697503,75.17925989196323,XL
42.71754073204736,89.50652526097034,39.92914933610116,94.63693970080811,73.8599286291424,XL
40.45536727194529,80.42421281673774,37.15386414955475,82.86402759494447,70.6109225514761,M
44.97337766649244,88.76057546038372,38.52424466007035,96.50571662074691,74.5310513736594,XL
38.05776097490798,78.30584258367806,36.55387895900451,80.92010594391228,67.41806486622866,M
38.398559316342144,86.82859584460029,37.25718756175926,90.82040995871533,71.70155804103156,L
39.088213892150996,79.72443912930716,35.254716032788956,81.9292832502236,67.95683355043886,M
42.88804240963226,84.63408190927454,38.19407574853835,93.74551789113669,69.70635748663476,L
35.485974896622615,76.51597882604032,34.73755167153901,82.35743956135822,64.71344731656946,S
35.01208371672183,73.3785733618112,37.48360174450729,78.18842534610779,66.03431934316,S
45.72030892336355,91.40201955950569,39.42439536961299,92.22869471854483,73.51227942091735,XL
40.08876416872089,78.58680260961923,36.165703842331936,88.95995961601558,66.81467703810202,M
38.99568573506058,78.55090168470088,38.25756979126475,86.721512618884,70.57521345669988,M
41.30848757038356,78.31595678224372,37.42690719414555,83.66891354738392,65.850334074858,M
37.53685852855405,75.40066381909854,35.03129164400455,81.97154954249689,66.11664432956934,S
46.741603682929835,91.8826465402439,40.596857681015265,95.8117816820494,71.56126985692039,XL
38.136407054124994,79.11142564289048,36.1856527996792,83.98148482495493,67.3692699016367,M
36.88232221659618,73.88171014009686,32.965531096985806,78.67837720928313,65.38106397770514,S
41.23403369599388,85.05829066916874,36.34111248250287,88.04205724754567,72.82003383052523,L
37.21191043435758,74.96037492574425,35.03052459754452,80.08776984747921,63.68220086618903,S
40.77374835404752,86.09912203204395,38.12789224875273,89.2850825702994,68.97148795690848,L
40.54569405989795,81.93958812184432,38.0317067476963,93.37232657650819,70.6693377007584,L
38.178886619011095,77.01748983753535,37.30338475491064,81.93902058783098,66.16831295698725,S
44.68236462500576,87.38037381198723,39.640044707992764,96.19688630391195,74.093788387403,XL
40.46467094087021,83.72995955256907,38.12762231042298,92.1081007713545,71.15768848824152,L
40.424314067828746,79.7072896730363,35.41342008559464,85.55519418448155,66.83996389618007,M
37.92330586287267,78.56807271450737,35.76358855129346,86.36457378527895,67.755717921184,M
39.12304916311872,74.81386598188152,35.19674246894325,79.47442730759576,63.343705916996115,S
41.20437272848248,84.63894537533174,36.68495328237743,89.6601659607635,69.2776223226693,L
43.61115355096245,84.1996871728871,38.34152923503168,92.83612345152612,70.54528167978114,L
42.47614676337952,86.74671966158512,38.153960923717015,95.97058990687279,76.07189709635482,XL
46.55939451486432,92.79144834525688,40.100710504590005,104.7562239259044,79.26433923790889,XXL
34.87621153900645,82.2374655262225,36.03843032722764,82.50841818495131,66.90566865235364,M
40.53248838276899,78.73457889717446,37.152128374609795,81.94055387329944,70.27191487101413,M
42.30859929011461,80.65460318508562,36.33761671596315,88.97274256578525,69.00034634275836,M
39.14386488296465,80.75953824785296,35.02544515349136,80.4802989662195,67.6561801101035,M
47.81775575324283,96.04805585664816,41.27442298034073,102.30311017919368,77.73379717575384,XXL
42.76734608147532,80.25213996970274,37.521120075044415,89.3344512448233,70.94295446116519,L
42.782743225476,90.12395634254149,37.98823091450461,94.64548954059423,72.03053913127556,XL
38.0551871964412,77.05246483731429,37.07537223859949,81.78981603986313,66.40708310626623,S
37.20963618034445,78.06088175177177,35.29144872572382,80.74606836014742,65.92387238199063,S
44.531979284395796,85.99799986581232,35.87266982434466,92.19105703133208,71.02000746744841,L
41.076822587359324,92.86189075847332,40.192050931484744,92.47080876851841,71.8239272670567,XL
37.339063951873854,74.4195604214307,33.36042410165867,80.94787953870524,63.89649648424143,S
37.515500575534176,68.68978661182526,35.6891258361676,80.17701849836146,64.39438431796533,S
42.839836208891946,80.95425141076369,36.45223816124952,88.45347060037514,68.82547718589274,M
45.439381866841984,94.19812407251989,41.20191656537108,96.2977586499514,76.49097935875847,XXL
35.84084270178056,73.43564165825727,36.677489256107464,81.53385004169962,66.45128357597972,S
37.11416427037554,72.99580191418477,35.88965984633846,81.23336593391181,63.972130801174686,S
39.23062560085005,81.4946719299637,36.72785690404136,86.8265422640845,68.51497136411767,M
35.37761244805894,74.63729262018704,35.36524465543865,77.27242503277861,65.95296593217783,S
42.94067446048183,85.29284526741111,35.065358501242066,89.95572691347722,71.010521267413,L
39.83712086025131,82.78797373725158,37.50034837075937,82.9163217378762,68.05212475780533,M
39.12991140068653,81.18051404933401,36.19910546362364,86.34174900196949,67.89051583171421,M
39.14704920397756,77.13984133855935,34.73224970739729,81.03567881201307,70.78922715618903,S
38.344582941247516,75.60711269545442,33.69630628088649,80.3737952446147,65.56754673945173,S
43.08151154514368,90.03648829390185,37.92918931363667,94.455967058795,72.00879465010352,XL
44.2811437052086,97.49320006256517,40.3279909923433,97.46107337321583,80.50388997408096,XXL
43.6077147843626,97.26439162297872,41.0033385432038,98.32220901589127,79.6839617301445,XXL
38.55332145138596,81.03582110247787,35.15080105597098,85.99528929090606,66.44275940076068,M
38.00161289822405,77.92568003586943,35.71177184929362,85.38531427468297,68.8174045422714,M
46.486296829923425,94.9797549602751,40.27636999570106,100.32473024856905,77.9675845201364,XXL
46.74573894526962,93.92289517056746,38.34386890608052,99.05689219600265,77.46813123629302,XXL
38.87223775227104,73.74900077534191,34.203417183178466,79.55762339914894,68.44075610305399,S
49.47825685445533,92.18944406187316,38.79328170073821,100.38641264393692,77.60720771769984,XXL
45.066057984003855,91.10787836212418,40.478375187057175,97.34079692942156,78.0180651422806,XXL
35.750071464140994,77.98669668988677,33.495921005269594,80.43966627544492,62.67967202498304,S
40.12434718903904,80.41081358413348,35.45987098481157,85.02936955546384,67.44014442156725,M
42.972155366307064,85.08810762324362,38.65304579242858,88.06824506413898,69.1765414738948,L
38.17544505294877,74.89662653046518,35.54648986279983,80.74672307469044,67.3268163413362,S
40.44218974598687,84.78710270529257,36.52069416340438,89.45101529596664,71.8076657173738,L
41.205510465093376,78.48299166304703,35.8971282391026,81.07738450225158,66.64092807511805,M
40.65937154658171,84.40401322506122,38.94172264137572,90.3403198607575,73.53748691059846,L
39.17491768466065,83.75447676276232,39.19770104758307,87.73776556257232,69.43724091619576,L
39.36712948476094,82.1216707251546,36.52960087860385,84.9925378119775,67.59116274615315,M
41.588959923651295,86.69875756849301,37.437924631890056,89.45341342403232,70.34712476088103,L
40.24403031133768,78.69055986954483,35.02654614319354,85.85103979238785,68.13702941246497,M
42.23430851179119,79.11636115583536,34.0863322193696,83.6780470329931,65.4311717221994,M
44.786230475180965,87.96105270643372,39.85078073113528,90.05384748026091,73.86319269129606,XL
40.85134384168034,86.13408113145786,39.33869042600804,90.50756025634496,69.1681808109058,L
39.267906546146925,80.86886178724288,35.18283109907544,86.5357365478759,67.12315357911169,M
